Host Name,OS,OS - EOL RATING,LOCATION,REGION,System Classification,Applications / Business Processes / functions ,"VBP, DR, or SLA",Brand,Model,Type / Product #,Serial Number,MODEL - EOL RATING,MODEL,Location Address,Location,
JPPOSAKSEX031,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB011,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB012,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB013,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB060,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB030,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSWB142,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB130,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP190,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB190,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSCA010,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
SKASMMN030,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
SKASMMN040,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB020,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB070,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSWB141,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB100,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSDB130,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSEX011,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
APPOSAKSEX021,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSFS030,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSMN200,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSFS060,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP170,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSMN090,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSMN210,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSMN020,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLPOSAKSFS050,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP160,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB090,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP220,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP260,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,
JPPOSAKSWB040,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB080,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP250,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB070,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB050,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP230,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP280,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSWB060,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSAP240,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSTM050,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSTM060,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSTM070,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSMN110,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSFS040,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPOSAKSDB220,W2008 R2,SUNSET,JP - Nanko DC,API,Disaster Recovery,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTWB190,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP190,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP480,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB530,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM070,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP210,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB420,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS090,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTBK030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSBK030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
ASQTYOCTFS020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQTYOCTWB130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTWB200,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS060,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS100,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSFS020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB430,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP370,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQTYOCTEX011,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQOSAKSDB030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQTYOCTDB130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTWB160,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS070,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB390,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSFS030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQTYOCTMN020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB570,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQTYOCTDB140,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB510,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP270,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP490,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS080,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSDB040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS110,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
ASQTYOCTMN020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX051,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN140,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN150,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX012,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX013,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX071,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX072,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX073,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSEX071,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTAP150,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB520,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTWB140,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB340,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDT050,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSADCDB040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB410,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB320,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB350,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN240,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTDB560,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTFS160,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM090,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTMN220,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,B_ B1
JPQTYOCTTM080,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYODCDB020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
FVCNTRMN090,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQOSAKSEX011,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQOSAKSEX020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTEX011,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
ASQTYOCTEX010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
GLQOSAKSEX010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYODCWB020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,B_ B1
JPQTYODCWB030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYODCAP060,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYODCAP070,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,B_ B1
JPQTYODCAP050,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYODCAP040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,
JPQTYOCTFS140,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,
ASQTYOCTFS010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,
ASQTYOCTDB010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQTYOCTFS180,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQTYOCTDB310,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQTYOCTWB120,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQTYOCTWB130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPQTYOCTAP170,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTWB110,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
FVAPICNTRMN020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM050,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM120,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPQTYOCTTM140,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,_____ 2F
JPQTYOCTTM030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,___ __ 1F
JPQTYOCTTM100,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,_____ 1F
JPQTYOCTTM110,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,_____ 1F
GLQOSAKSDB040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,_____ 1F
GLQOSAKSFS010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,____ 11F
GLQOSADCDB010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,_____ 1F
GLQTYOCTFS020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,____ 11F
JPQOSADCWB040,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,___ 1F
JPQOSADCWB030,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,QC_ 1F
JPQOSADCWB020,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,B_ B1
JPQTYOCTMN120,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,YTC_ 2F
JPQTYOCTMN130,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,____ 9F
JPQTYODCAP080,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,B_ B1
ASQTYOCTMN010,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,QC_ 1F
JPQTYOCTDB610,W2008 R2,SUNSET,JP - Nanko DC,API,Pre-Production,,,,,,,MAINSTREAM,VIRTUAL,,,YTC_ 2F
JPPHNAPLDT010,W2008 R2,SUNSET,JP - Nishine,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPTKHTCDT020,W2008 R2,SUNSET,JP - Takahagi,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,____ 9F
JPPTOYTKDT020,W2008 R2,SUNSET,JP - Takaoka,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPTOYTKDT010,W2008 R2,SUNSET,JP - Takaoka,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
FVCNTRAP680,W2003,EXIT,JP - Tokyo,API,Development,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
FCNTRAP100,W2003,EXIT,JP - Tokyo,API,Development,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
EUPTYOCTDC010,W2008,SUNSET,JP - Tokyo,,Production,Domain Controller,BRONZE,Virtual,Virtual,Virtual,Virtual,MAINSTREAM,VIRTUAL,NA,Tokyo,IBM__DC 7F
JPPTYOHQDT010,W2008 R2,SUNSET,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPPTYOHQDT020,W2008 R2,SUNSET,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPPTYOCTDT080,W2008 R2,SUNSET,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPPTYOCTDT090,W2008 R2,SUNSET,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC 7F
JPPTYOHQDH030,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,IBM__DC 7F
JPPTYOHQDH040,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,IBM__DC A_ 4F
JPPTYOHQDH010,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,IBM__DC A_ 4F
JPPTYOHQDH020,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,DL360e G8,,,IBM__DC A_ 4F
JPPTYOHQAP090,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
JPPTYOHQAP100,W2012,MAINSTREAM,JP - Tokyo,API,Production,,,,,,,MAINSTREAM,VIRTUAL,,,IBM__DC A_ 4F
